Time,Distance,AccelerometerY,RPM,GPS_Speed,GPS_LatAcc,GPS_LonAcc
2.900,0.022,-0.637679,5817.271973,33.325001,-0.462186,0.086612
2.920,0.022,-0.655676,5755.132813,33.405003,-0.456450,0.064051
2.940,0.022,-0.672072,5738.891602,33.425003,-0.459509,0.044931
2.960,0.022,-0.685836,5232.467285,33.445000,-0.462569,0.025812
2.980,0.023,-0.696598,4004.143799,33.465000,-0.465628,0.006692
3.000,0.023,-0.704172,5094.735352,33.485001,-0.468687,-0.012428
3.020,0.023,-0.708727,5324.222656,33.485001,-0.475825,-0.028074
3.040,0.023,-0.711325,4220.932617,33.424999,-0.495200,-0.033300
3.060,0.023,-0.712688,5031.800293,33.365002,-0.514574,-0.038526
3.080,0.023,-0.712510,5957.392090,33.305000,-0.533949,-0.043752
3.100,0.024,-0.710586,5219.649414,33.244999,-0.553323,-0.048978
3.120,0.024,-0.707330,2958.494141,33.190002,-0.573622,-0.049488
3.140,0.024,-0.703250,3274.043945,33.150002,-0.596693,-0.035849
3.160,0.024,-0.698540,4689.818359,33.110001,-0.619764,-0.022211
3.180,0.024,-0.693082,5875.509277,33.070000,-0.642835,-0.008572
3.200,0.025,-0.686804,5822.287109,33.029999,-0.665906,0.005067
3.220,0.025,-0.679559,5595.347656,33.020000,-0.681170,0.018100
3.240,0.025,-0.670961,4630.228027,33.099998,-0.673012,0.029317
3.260,0.025,-0.661133,4512.000977,33.180000,-0.664855,0.040534
3.280,0.025,-0.650462,5747.649414,33.260002,-0.656697,0.051751
3.300,0.026,-0.638440,4716.489258,33.340000,-0.648539,0.062968
3.320,0.026,-0.624405,4376.498047,33.415001,-0.628878,0.066345
3.340,0.026,-0.608503,5911.853027,33.475002,-0.574706,0.046206
3.360,0.026,-0.590805,5912.370605,33.535000,-0.520533,0.026067
3.380,0.026,-0.571082,5838.209961,33.595001,-0.466361,0.005927
3.400,0.026,-0.549669,5809.907227,33.655003,-0.412188,-0.014212
3.420,0.027,-0.527295,5375.971680,33.674999,-0.352216,-0.041139
3.440,0.027,-0.504519,4218.344727,33.575001,-0.274845,-0.088428
3.460,0.027,-0.481870,4939.886230,33.475002,-0.197474,-0.135718
3.480,0.027,-0.459977,5362.158203,33.375000,-0.120103,-0.183007
3.500,0.027,-0.439242,4473.706543,33.275002,-0.042732,-0.230296
3.520,0.028,-0.419584,5810.862793,33.130001,0.028839,-0.273411
3.540,0.028,-0.400855,5061.615723,32.850002,0.083011,-0.304003
3.560,0.028,-0.383538,3445.373047,32.570000,0.137184,-0.334594
3.580,0.028,-0.368168,5382.619141,32.290001,0.191356,-0.365186
3.600,0.028,-0.353928,5510.877441,32.010002,0.245529,-0.395777
3.620,0.028,-0.339493,5470.075195,31.720001,0.286795,-0.412284
3.640,0.029,-0.325292,5320.480469,31.400002,0.289345,-0.386536
3.660,0.029,-0.312820,4860.312012,31.080002,0.291894,-0.360788
3.680,0.029,-0.302070,3945.945801,30.760000,0.294443,-0.335040
3.700,0.029,-0.291652,4926.192383,30.440001,0.296992,-0.309292
3.720,0.029,-0.280510,5873.916992,30.165001,0.288420,-0.271786
3.740,0.029,-0.267794,5292.974121,30.025002,0.246485,-0.199004
3.760,0.030,-0.252410,3737.038818,29.885000,0.204549,-0.126222
3.780,0.030,-0.234048,4734.362793,29.745001,0.162613,-0.053439
3.800,0.030,-0.213192,6080.196777,29.605000,0.120677,0.019343
3.820,0.030,-0.189971,5706.409180,29.565001,0.078550,0.089066
3.840,0.030,-0.164495,4387.166016,29.825001,0.035850,0.149612
3.860,0.030,-0.137099,5046.528809,30.085001,-0.006851,0.210157
3.880,0.031,-0.107149,5885.142578,30.345001,-0.049552,0.270703
3.900,0.031,-0.073625,5812.415527,30.605001,-0.092252,0.331249
3.920,0.031,-0.036810,5751.948242,30.890001,-0.124788,0.375574
3.940,0.031,0.002551,5846.648926,31.250002,-0.126827,0.371241
3.960,0.031,0.043825,5676.156250,31.610003,-0.128866,0.366907
3.980,0.031,0.086645,5626.954590,31.970001,-0.130906,0.362573
4.000,0.032,0.133977,5537.508301,32.330002,-0.132945,0.358239
4.020,0.032,0.189331,5465.975098,32.645000,-0.123800,0.339661
4.040,0.032,0.247617,5449.893066,32.825001,-0.081099,0.278351
4.060,0.032,0.299773,5414.504395,33.005001,-0.038399,0.217040
4.080,0.032,0.346315,5273.030762,33.185001,0.004302,0.155730
4.100,0.033,0.393974,5117.664063,33.365002,0.047003,0.094419
4.120,0.033,0.444118,4964.566406,33.450001,0.094356,0.034384
4.140,0.033,0.494164,4845.861816,33.250000,0.155666,-0.021828
4.160,0.033,0.543214,4769.710938,33.049999,0.216977,-0.078040
4.180,0.033,0.591011,4827.271973,32.849998,0.278287,-0.134252
4.200,0.034,0.636497,5055.843750,32.650002,0.339597,-0.190464
4.220,0.034,0.679048,5415.937500,32.450001,0.400175,-0.234471
4.240,0.034,0.718641,5634.239258,32.250000,0.458554,-0.241864
4.260,0.034,0.754794,5732.840820,32.049999,0.516933,-0.249257
4.280,0.034,0.786707,5757.043945,31.850000,0.575311,-0.256650
4.300,0.034,0.814261,5789.645508,31.650000,0.633690,-0.264043
4.320,0.035,0.837770,5837.971680,31.465000,0.686301,-0.262194
4.340,0.035,0.857176,5937.488770,31.325001,0.721609,-0.232623
4.360,0.035,0.872367,5949.749512,31.185001,0.756916,-0.203051
4.380,0.035,0.883437,5848.878418,31.045000,0.792224,-0.173479
4.400,0.035,0.890231,5584.440430,30.905001,0.827532,-0.143907
4.420,0.035,0.892866,5417.012695,30.802502,0.849934,-0.115483
4.440,0.036,0.892233,5326.133301,30.812500,0.833618,-0.090500
4.460,0.036,0.888803,5271.756836,30.822500,0.817303,-0.065517
4.480,0.036,0.882000,5115.633789,30.832500,0.800987,-0.040534
4.500,0.036,0.871535,5054.609863,30.842501,0.784672,-0.015551
4.520,0.036,0.858508,4869.507324,30.852501,0.757968,0.001498
4.540,0.036,0.844878,3900.844727,30.862499,0.700099,-0.005258
4.560,0.037,0.831738,2594.897217,30.872499,0.642230,-0.012013
4.580,0.037,0.818100,3472.123535,30.882500,0.584361,-0.018769
4.600,0.037,0.802701,4768.557129,30.892500,0.526492,-0.025525
4.620,0.037,0.787101,4743.757324,30.875000,0.473244,-0.035786
4.640,0.037,0.774117,4847.613281,30.775000,0.433858,-0.056562
4.660,0.037,0.763493,5102.577148,30.674999,0.394471,-0.077339
4.680,0.038,0.752958,5330.472168,30.574999,0.355084,-0.098116
4.700,0.038,0.742184,5448.977539,30.475000,0.315698,-0.118892
4.720,0.038,0.732213,5622.137695,30.375000,0.289631,-0.136291
4.740,0.038,0.723229,5704.100586,30.275000,0.303525,-0.143557
4.760,0.038,0.714826,5778.379883,30.174999,0.317419,-0.150822
4.780,0.038,0.706496,5850.152344,30.074999,0.331312,-0.158088
4.800,0.039,0.697750,5889.521484,29.975000,0.345206,-0.165353
4.820,0.039,0.688419,5791.198242,29.869999,0.359928,-0.168094
4.840,0.039,0.678118,5448.579590,29.750000,0.377136,-0.157259
4.860,0.039,0.666229,4994.501465,29.630001,0.394344,-0.146425
4.880,0.039,0.652732,4702.079102,29.510000,0.411551,-0.135590
4.900,0.039,0.637744,4612.991211,29.390001,0.428759,-0.124756
4.920,0.040,0.621034,4587.475098,29.295002,0.432583,-0.113539
4.940,0.040,0.603095,4473.985352,29.275002,0.396255,-0.101175
4.960,0.040,0.584437,4349.867188,29.255001,0.359928,-0.088811
4.980,0.040,0.563002,4307.870605,29.235001,0.323601,-0.076447
5.000,0.040,0.536230,4392.301270,29.215000,0.287273,-0.064083
5.020,0.040,0.506294,4731.098633,29.185001,0.240972,-0.054491
5.040,0.041,0.477973,4971.851074,29.125000,0.164748,-0.053216
5.060,0.041,0.451776,5117.066895,29.065001,0.088524,-0.051942
5.080,0.041,0.424595,5186.569824,29.004999,0.012300,-0.050667
5.100,0.041,0.394954,5215.628906,28.945000,-0.063923,-0.049392
5.120,0.041,0.363198,5263.397461,28.895000,-0.132053,-0.049201
5.140,0.041,0.329468,5266.781250,28.875000,-0.175901,-0.052260
5.160,0.042,0.294149,5258.620605,28.855000,-0.219749,-0.055319
5.180,0.042,0.258084,5276.652832,28.835001,-0.263597,-0.058379
